EnrollmentID,StudentID,SectionID,StudyHours,Absences
22639,14964,39,8.3,4
22640,12380,271,9.5,3
22641,13451,289,10.0,1
22642,10445,189,9.1,1
22643,13540,142,10.6,5
22644,12709,346,12.6,2
22645,12336,303,11.5,3
22646,11036,130,6.9,2
22647,13045,468,5.9,1
22648,11287,346,8.8,3
22649,11459,322,7.6,4
22650,12221,176,7.6,4
22651,11631,448,7.5,5
22652,14028,194,14.0,2
22653,13117,432,11.5,3
22654,12955,337,9.0,2
22655,14833,274,10.3,3
22656,14513,179,11.2,3
22657,10264,240,7.9,1
22658,14200,132,10.2,7
22659,10221,81,3.2,6
22660,10334,161,10.1,3
22661,14514,407,11.9,2
22662,11325,181,11.7,3
22663,12683,269,10.3,3
22664,10961,327,6.2,1
22665,11481,58,11.0,2
22666,10436,489,13.0,1
22667,12442,494,12.9,4
22668,10043,191,9.9,5
22669,10966,321,10.8,3
22670,14107,360,9.3,5
22671,10216,42,11.8,4
22672,13236,95,8.6,2
22673,14321,356,8.4,4
22674,12706,89,9.7,2
22675,10773,109,9.7,5
22676,11823,370,5.6,8
22677,14112,233,9.6,1
22678,13156,296,6.4,3
22679,13281,350,9.8,5
22680,10058,102,17.1,1
22681,14947,21,12.1,2
22682,13690,83,6.8,2
22683,14744,464,10.2,2
22684,11844,161,11.6,4
22685,10461,367,6.4,0
22686,13661,198,11.1,5
22687,10969,42,9.8,6
22688,13816,37,9.7,3
22689,12740,200,8.0,4
22690,10290,385,10.0,4
22691,13286,333,13.9,6
22692,11121,154,8.8,3
22693,10733,464,12.9,4
22694,13577,369,10.0,4
22695,13783,39,10.8,5
22696,14672,47,14.3,5
22697,14938,312,9.7,3
22698,12792,110,10.2,1
22699,12039,186,11.9,3
22700,13519,412,7.1,1
22701,13856,497,12.9,5
22702,14059,185,9.1,9
22703,14436,471,8.7,2
22704,13518,327,6.1,0
22705,12157,216,6.9,3
22706,12878,110,11.1,1
22707,11068,200,13.3,3
22708,14438,173,7.6,2
22709,13051,321,11.8,5
22710,13921,4,9.4,3
22711,11128,445,5.9,5
22712,14068,61,8.6,0
22713,10991,171,12.0,0
22714,13487,361,6.9,2
22715,14728,147,6.1,1
22716,11426,342,8.0,3
22717,11458,356,7.9,4
22718,13455,129,15.2,2
22719,11052,147,10.5,3
22720,12588,51,13.6,1
22721,13258,64,9.8,3
22722,12243,63,10.9,0
22723,14868,285,12.7,6
22724,10872,403,6.0,3
22725,10128,43,7.0,3
22726,10106,70,11.6,0
22727,11407,473,10.3,1
22728,13795,256,11.6,3
22729,13421,295,7.5,2
22730,12362,23,9.6,6
22731,13595,257,14.2,2
22732,11001,61,8.2,3
22733,13432,207,12.6,2
22734,14480,281,11.2,4
22735,14113,132,7.6,3
22736,11394,365,13.5,3
22737,11872,364,13.7,5
22738,11090,1,6.0,2
22739,14982,40,12.3,7
22740,14167,277,8.8,2
22741,13133,247,9.6,3
22742,14540,427,3.8,2
22743,13017,138,8.9,2
22744,12531,322,7.4,3
22745,13316,17,9.7,4
22746,13893,124,7.0,2
22747,12565,397,7.2,2
22748,11394,91,7.2,2
22749,13093,246,13.4,2
22750,12746,489,9.5,2
22751,10721,496,11.3,1
22752,14327,476,10.9,5
22753,13598,113,7.9,2
22754,14960,126,11.1,3
22755,13766,266,10.2,3
22756,13150,241,7.7,3
22757,13881,436,9.5,5
22758,14659,138,15.3,1
22759,14865,246,6.2,6
22760,10290,238,8.5,1
22761,14019,303,11.4,2
22762,10395,9,5.6,4
22763,10376,482,9.1,1
22764,14878,46,13.2,0
22765,12140,373,8.5,2
22766,11975,359,13.0,1
22767,12459,124,7.0,1
22768,14502,68,14.1,3
22769,12680,365,16.5,4
22770,13610,438,4.6,2
22771,12201,324,14.3,4
22772,14397,132,9.4,2
22773,10413,361,8.8,2
22774,11379,459,7.0,4
22775,11094,385,6.6,2
22776,14687,237,12.2,2
22777,10711,213,8.7,2
22778,13451,59,4.1,2
22779,13487,153,12.6,4
22780,14893,393,10.6,4
22781,13500,281,8.4,1
22782,13228,82,13.4,4
22783,11612,455,11.9,0
22784,10731,238,11.5,5
22785,10610,410,4.4,3
22786,12341,312,10.6,3
22787,11468,49,12.1,2
22788,11559,466,8.0,3
22789,12520,65,8.4,4
22790,10230,189,3.7,3
22791,14453,9,3.5,2
22792,10541,394,12.5,6
22793,12875,368,8.9,1
22794,10936,395,7.4,5
22795,13093,96,8.4,8
22796,13647,85,13.0,1
22797,12693,36,15.1,3
22798,14623,440,12.6,3
22799,13070,416,9.7,1
22800,14719,83,15.2,0
22801,12899,456,7.5,2
22802,13408,163,6.3,4
22803,14520,214,12.2,4
22804,11899,388,12.3,3
22805,10004,221,10.8,4
22806,14565,318,11.1,7
22807,14760,319,6.3,1
22808,13626,479,10.3,4
22809,12935,392,5.9,3
22810,14634,119,10.6,3
22811,12408,76,13.7,4
22812,12568,69,11.1,0
22813,11097,445,7.9,0
22814,11986,94,10.2,5
22815,13150,319,9.3,1
22816,11358,317,8.8,4
22817,10079,355,9.0,0
22818,11575,293,6.4,0
22819,11606,254,10.8,1
22820,14252,4,9.6,6
22821,14976,56,13.8,4
22822,12987,43,11.4,4
22823,10028,277,14.8,3
22824,11911,58,14.4,0
22825,14706,250,5.9,4
22826,11353,144,8.2,1
22827,13735,309,6.0,1
22828,10419,18,7.1,2
22829,14118,313,7.9,5
22830,10261,351,15.2,1
22831,12108,166,14.6,5
22832,12985,379,10.8,5
22833,14292,32,8.4,10
22834,10905,112,5.2,7
22835,12227,225,8.0,3
22836,13854,275,10.1,3
22837,14421,340,7.5,3
22838,10568,304,13.1,5
22839,10779,74,15.4,3
22840,10926,154,7.6,1
22841,13239,110,9.6,2
22842,13480,338,9.0,5
22843,11616,429,8.9,3
22844,11850,173,7.6,3
22845,11944,271,8.0,3
22846,12371,484,6.3,3
22847,10042,146,11.5,2
22848,13191,287,11.6,1
22849,14670,399,14.0,1
22850,11821,102,6.3,1
22851,10441,477,5.9,3
22852,10104,490,5.4,8
22853,10569,15,6.9,6
22854,10457,249,14.7,3
22855,10311,65,7.0,6
22856,11908,485,10.4,1
22857,11708,361,15.0,4
22858,13456,471,10.8,2
22859,11692,174,8.8,3
22860,14503,331,2.2,5
22861,12893,358,9.3,2
22862,10581,400,11.2,5
22863,12016,439,9.4,4
22864,14056,30,9.4,6
22865,12645,477,6.3,2
22866,11861,41,15.6,3
22867,13685,67,8.8,3
22868,13876,488,12.2,3
22869,13292,273,9.9,5
22870,13232,26,8.8,2
22871,10187,118,9.0,3
22872,12944,329,13.3,4
22873,14028,209,8.3,4
22874,11623,357,11.2,1
22875,12512,248,10.9,3
22876,12378,448,7.6,1
22877,11891,95,7.2,5
22878,14586,314,11.3,5
22879,10280,95,15.4,0
22880,10855,459,5.8,4
22881,10398,102,8.4,0
22882,14524,214,10.0,3
22883,13504,494,10.3,3
22884,14471,131,9.6,3
22885,13872,376,17.3,4
22886,13796,382,9.2,2
22887,10632,369,5.4,1
22888,13037,412,14.3,2
22889,14793,480,6.6,4
22890,10928,132,9.7,3
22891,12028,424,7.7,2
22892,11666,102,7.6,4
22893,10078,459,6.1,2
22894,14584,57,12.0,1
22895,13242,193,12.9,4
22896,11062,431,11.6,5
22897,13362,255,14.5,5
22898,14267,464,7.6,9
22899,14738,162,9.1,3
22900,11700,429,7.9,1
22901,10292,32,11.4,6
22902,10581,172,10.6,5
22903,14518,494,5.4,4
22904,14201,97,13.9,4
22905,10880,139,7.2,3
22906,11483,292,5.2,2
22907,12296,141,6.0,1
22908,13445,313,13.5,3
22909,11130,468,14.8,5
22910,10315,153,9.4,2
22911,10609,198,12.4,2
22912,13926,421,7.1,3
22913,12993,346,11.6,3
22914,12587,132,11.2,4
22915,12120,365,6.2,1
22916,10378,26,9.9,8
22917,10134,466,10.0,7
22918,13246,269,7.4,2
22919,11817,72,12.2,1
22920,14489,435,6.4,3
22921,13136,303,12.4,5
22922,14511,381,15.2,9
22923,11137,417,11.5,3
22924,11752,491,12.6,3
22925,14962,208,12.5,3
22926,10290,170,12.6,3
22927,11507,231,8.9,1
22928,11339,384,11.3,1
22929,12892,287,11.2,1
22930,14974,168,5.7,1
22931,11985,215,8.6,3
22932,10752,116,7.6,2
22933,13590,144,8.3,5
22934,10749,312,13.1,5
22935,10365,330,8.5,3
22936,10267,36,8.5,3
22937,14502,223,10.1,1
22938,13822,236,9.1,1
22939,14235,352,7.3,7
22940,11189,469,10.4,3
22941,13178,336,10.0,2
22942,13221,184,8.0,5
22943,12831,477,10.6,4
22944,14967,242,8.7,2
22945,10703,304,12.5,3
22946,11699,493,4.5,6
22947,10201,208,8.4,2
22948,14714,58,10.4,3
22949,13799,271,9.0,5
22950,12014,456,5.7,2
22951,14953,399,15.8,2
22952,13542,149,10.0,1
22953,12010,64,6.3,2
22954,13506,469,12.3,2
22955,13101,135,8.9,0
22956,14160,308,13.2,5
22957,13738,19,8.8,3
22958,11712,381,12.5,2
22959,14347,86,10.1,3
22960,11730,174,10.1,4
22961,13351,38,8.0,5
22962,14135,141,8.7,2
22963,10069,474,11.0,3
22964,14373,300,9.2,3
22965,13192,406,7.1,3
22966,11110,199,7.7,3
22967,13019,500,11.6,5
22968,12654,35,12.1,2
22969,10341,131,12.9,5
22970,10421,227,9.0,5
22971,12276,367,15.3,2
22972,11919,144,13.0,0
22973,10473,429,9.9,5
22974,12136,144,10.1,5
22975,13422,194,12.0,4
22976,14963,358,7.7,5
22977,13029,337,5.7,2
22978,12088,166,10.5,1
22979,13359,24,10.3,4
22980,10256,470,7.6,3
22981,13870,434,8.0,3
22982,11444,215,12.8,3
22983,10539,364,10.3,2
22984,13388,467,5.2,1
22985,11824,313,2.3,0
22986,10858,236,3.2,2
22987,10132,123,14.7,6
22988,12916,56,8.1,2
22989,14837,86,9.2,6
22990,12587,465,17.2,3
22991,13375,322,7.1,5
22992,12032,78,12.7,1
22993,11926,92,9.2,1
22994,12002,333,12.6,4
22995,14378,248,11.5,3
22996,12328,102,4.1,6
22997,13572,337,7.2,3
22998,13372,73,7.2,0
22999,13982,318,10.7,6
23000,10666,232,8.1,3
23001,11647,14,10.8,6
23002,14567,194,11.7,2
23003,14508,234,15.1,8
23004,14609,188,11.6,2
23005,11164,277,9.8,7
23006,12926,419,10.6,0
23007,14515,30,4.9,5
23008,13999,465,8.3,3
23009,10825,423,7.0,2
23010,10733,25,13.3,4
23011,14487,428,12.2,5
23012,11588,187,4.5,6
23013,13665,231,12.0,0
23014,14757,355,12.7,2
23015,10027,134,7.7,1
23016,12671,131,12.5,5
23017,10884,420,10.5,2
23018,10127,112,6.2,3
23019,11480,367,5.8,5
23020,12329,129,17.6,3
23021,10319,418,9.3,4
23022,12489,65,11.1,3
23023,10341,26,5.5,1
23024,14790,18,15.1,3
23025,14215,420,12.5,1
23026,14874,134,10.5,5
23027,14096,203,15.1,3
23028,14481,254,5.5,3
23029,11606,428,8.0,2
23030,14182,40,10.1,4
23031,12409,30,8.2,4
23032,13054,78,12.4,4
23033,12840,330,11.5,2
23034,11109,249,13.6,3
23035,14455,287,10.5,3
23036,13205,442,7.0,5
23037,13213,439,9.1,1
23038,14543,164,11.7,4
23039,11926,335,9.0,2
23040,11079,414,10.3,2
23041,14401,48,8.6,7
23042,11977,78,11.5,5
23043,12819,111,11.6,3
23044,14630,343,17.2,7
23045,12083,273,5.1,7
23046,13561,283,11.0,5
23047,12730,364,16.2,3
23048,11164,254,13.6,5
23049,11015,447,15.7,6
23050,14737,126,6.8,4
23051,13445,461,10.2,3
23052,10759,398,5.8,4
23053,13095,410,7.4,3
23054,14380,171,14.2,6
23055,10113,203,6.5,4
23056,12421,486,9.1,3
23057,14293,129,7.2,1
23058,14989,280,10.9,3
23059,10822,404,5.6,3
23060,13640,456,10.0,3
23061,12446,8,12.7,6
23062,12200,286,8.9,0
23063,14287,382,14.0,1
23064,11820,18,11.5,0
23065,10277,333,9.0,1
23066,11267,122,7.9,2
23067,10276,494,13.0,2
23068,12912,126,9.1,1
23069,11331,367,9.6,2
23070,11894,228,16.3,4
23071,12344,83,13.1,4
23072,13306,397,7.6,4
23073,12389,489,10.3,2
23074,10593,432,13.0,1
23075,14979,188,8.0,1
23076,11388,154,14.3,9
23077,13996,124,11.3,3
23078,11535,393,16.9,2
23079,14110,354,9.2,5
23080,11064,309,11.7,5
23081,13106,95,7.8,2
23082,13905,122,9.7,3
23083,13306,362,8.2,2
23084,11904,71,13.1,5
23085,13362,393,5.1,1
23086,10855,104,1.5,2
23087,13505,154,10.9,3
23088,12896,244,10.2,3
23089,14051,371,7.7,3
23090,13813,161,10.3,0
23091,11916,161,4.1,5
23092,12999,377,14.7,3
23093,11342,180,7.6,4
23094,12688,168,13.1,2
23095,11862,388,6.5,4
23096,12456,412,6.0,4
23097,13793,54,7.2,3
23098,12864,452,10.1,4
23099,13152,239,12.7,1
23100,13879,354,14.7,3
23101,13063,49,13.2,2
23102,11309,360,5.8,1
23103,11702,368,9.4,3
23104,14414,134,8.5,3
23105,14506,289,9.8,4
23106,13214,133,11.1,3
23107,12019,467,7.7,2
23108,10247,146,15.9,4
23109,12225,131,8.7,2
23110,12859,354,12.2,2
23111,11368,122,5.6,2
23112,14360,2,15.9,2
23113,14264,65,12.0,6
23114,10703,291,9.1,5
23115,11924,435,11.1,3
23116,11551,324,11.3,3
23117,11334,35,10.6,3
23118,11799,328,9.2,3
23119,13456,428,6.2,5
23120,13366,285,14.7,1
23121,10664,420,10.6,3
23122,12628,334,7.7,5
23123,12085,298,9.2,3
23124,12936,113,13.5,4
23125,14643,94,13.7,3
23126,14742,114,9.1,2
23127,14974,7,8.4,4
23128,14769,397,8.5,1
23129,14468,22,13.1,0
23130,14832,57,13.9,6
23131,12150,173,9.2,4
23132,13427,182,11.9,3
23133,10480,2,9.0,6
23134,12958,456,5.9,4
23135,13731,313,11.8,3
23136,11351,469,9.5,2
23137,14013,118,9.6,4
23138,10700,84,12.4,6
23139,12648,331,6.0,3
23140,11722,290,3.6,4
23141,13160,44,11.1,2
23142,10334,69,15.1,3
23143,10664,53,12.9,4
23144,10779,446,7.7,5
23145,11224,496,10.8,3
23146,13455,350,11.5,2
23147,13500,289,11.7,4
23148,12498,332,8.2,7
23149,10941,325,8.2,3
23150,12634,129,3.0,2
23151,11017,163,10.7,3
23152,14601,251,12.3,2
23153,14534,25,12.9,2
23154,13722,132,6.7,4
23155,10006,329,9.8,4
23156,12267,118,9.7,6
23157,13988,369,7.4,1
23158,13793,236,13.1,1
23159,10513,115,10.0,4
23160,14965,125,8.5,2
23161,13261,195,13.4,5
23162,10975,94,11.9,1
23163,12817,212,8.0,5
23164,10977,127,4.8,3
23165,12734,138,7.7,3
23166,10621,148,10.3,4
23167,14651,296,8.5,3
23168,14646,451,6.4,3
23169,13842,75,9.2,3
23170,10594,15,4.8,2
23171,11420,372,11.6,5
23172,11943,156,16.3,2
23173,10623,364,11.8,2
23174,13849,35,13.9,2
23175,14530,7,8.0,2
23176,13920,182,8.9,5
23177,10318,481,6.4,7
23178,12583,170,11.7,4
23179,11525,497,13.1,1
23180,10893,294,8.1,2
23181,10628,211,10.6,5
23182,14254,320,5.5,4
23183,13022,57,9.5,3
23184,11455,364,7.4,6
23185,12772,413,10.4,1
23186,10553,124,11.8,2
23187,13591,194,7.1,3
23188,14958,492,5.9,3
23189,12506,83,9.7,2
23190,12086,201,9.8,3
23191,10676,252,9.6,6
23192,11594,390,6.2,4
23193,14398,337,6.2,3
23194,12683,2,10.7,2
23195,13779,423,4.5,3
23196,13265,390,6.3,2
23197,11938,270,15.1,2
23198,14994,241,8.3,1
23199,10616,474,5.6,3
23200,14228,146,6.1,1
23201,11632,326,13.6,3
23202,10945,76,7.8,5
23203,14981,230,9.4,1
23204,13477,406,8.5,2
23205,10471,334,5.5,3
23206,11956,269,5.3,4
23207,12397,73,11.2,5
23208,13907,370,6.3,6
23209,12091,106,16.6,0
23210,12824,224,5.4,1
23211,12530,10,6.4,4
23212,14174,283,11.4,8
23213,11060,270,10.4,3
23214,10647,265,13.9,3
23215,11354,137,11.4,6
23216,12700,218,13.4,4
23217,10764,441,14.8,1
23218,14072,224,9.1,2
23219,12327,361,4.3,1
23220,10459,291,14.4,3
23221,10692,154,12.8,2
23222,12573,169,11.6,2
23223,12540,365,14.4,0
23224,14170,106,9.8,4
23225,10819,121,8.2,3
23226,14251,67,13.3,6
23227,10519,286,10.8,2
23228,14471,285,9.3,3
23229,13992,84,14.6,2
23230,10343,324,14.0,3
23231,14644,14,8.3,6
23232,12794,365,5.6,0
23233,13175,180,7.1,3
23234,14532,39,8.2,2
23235,10444,277,8.5,0
23236,14575,327,10.8,2
23237,13705,6,19.1,2
23238,11901,183,13.0,8
23239,11518,40,13.7,4
23240,14133,198,9.9,6
23241,11557,153,10.7,3
23242,10098,388,11.5,5
23243,12862,252,13.6,5
23244,11045,229,12.9,1
23245,10468,473,12.1,4
23246,10354,466,8.1,1
23247,10072,418,4.9,6
23248,11376,89,13.6,4
23249,11076,22,12.2,3
23250,11246,312,8.1,6
23251,11024,302,16.7,4
23252,11821,120,7.5,3
23253,10990,184,9.9,4
23254,14556,206,9.3,4
23255,12549,485,8.0,1
23256,14813,459,8.5,5
23257,14463,411,8.1,4
23258,13722,90,7.8,3
23259,13108,116,11.7,2
23260,14703,163,12.6,5
23261,12576,400,8.1,0
23262,13047,500,8.5,2
23263,10749,104,11.1,3
23264,11700,148,10.7,1
23265,10602,271,10.4,4
23266,14716,462,10.6,3
23267,10255,110,11.8,4
23268,12978,200,13.3,7
23269,12725,280,8.4,3
23270,10836,446,11.0,1
23271,11851,225,8.5,2
23272,14765,80,4.0,2
23273,13103,475,7.3,3
23274,13650,251,15.4,0
23275,12534,220,13.1,3
23276,12307,300,4.0,3
23277,14349,142,7.9,4
23278,10494,73,9.5,1
23279,13306,366,10.1,2
23280,11131,205,8.3,1
23281,14432,435,12.4,3
23282,13785,406,14.6,3
23283,12101,222,13.4,0
23284,14016,160,8.4,6
23285,14041,80,5.9,3
23286,11777,115,11.8,3
23287,11868,25,5.5,1
23288,12735,177,12.2,4
23289,13332,279,14.3,1
23290,13441,293,11.6,4
23291,10210,220,6.8,0
23292,13114,3,7.1,2
23293,12730,316,10.2,4
23294,14990,315,15.3,5
23295,14070,407,10.4,5
23296,14433,33,6.6,3
23297,14771,182,9.7,4
23298,14201,39,16.3,1
23299,13762,153,5.6,6
23300,14799,63,14.1,3
23301,11148,89,9.0,1
23302,13782,103,11.5,2
23303,11291,341,12.8,2
23304,13115,187,7.8,4
23305,13879,159,13.5,3
23306,12701,49,11.5,2
23307,10674,222,14.1,4
23308,12976,359,11.2,2
23309,12372,493,15.8,3
23310,10757,188,5.1,7
23311,14297,253,12.1,2
23312,14338,365,10.8,5
23313,12902,490,6.8,2
23314,11488,192,13.9,2
23315,10968,244,6.7,4
23316,13013,482,12.2,7
23317,12353,422,8.8,6
23318,14410,71,16.9,2
23319,12844,347,11.9,3
23320,10883,77,12.0,1
23321,10498,221,15.0,2
23322,13429,343,10.1,7
23323,11906,264,11.6,2
23324,11541,469,6.1,2
23325,11999,269,10.2,1
23326,11333,282,10.3,3
23327,13367,491,4.4,1
23328,11573,394,11.4,3
23329,13665,221,14.2,1
23330,13455,91,12.7,3
23331,13817,56,13.9,4
23332,11361,388,12.1,2
23333,10564,106,10.2,3
23334,10734,287,4.6,6
23335,10753,273,7.4,3
23336,12357,392,10.3,4
23337,14244,436,8.4,0
23338,12975,293,7.3,4
23339,13987,381,18.1,4
23340,12716,404,14.3,3
23341,11786,47,16.6,2
23342,14788,458,8.4,3
23343,12634,307,9.7,5
23344,12093,114,8.8,4
23345,11806,58,4.3,1
23346,13364,44,11.3,4
23347,14360,354,8.6,2
23348,13056,231,8.5,2
23349,11249,267,7.7,2
23350,10216,495,9.8,5
23351,13946,12,12.3,2
23352,14327,394,7.2,3
23353,11726,205,9.0,1
23354,12702,54,9.2,6
23355,11201,34,9.6,4
23356,13635,248,7.5,2
23357,11541,414,11.6,4
23358,14803,399,10.0,6
23359,10513,136,9.2,3
23360,13712,230,11.2,3
23361,13937,356,9.6,5
23362,12353,424,7.5,4
23363,13833,500,10.8,4
23364,14447,278,10.4,1
23365,10803,261,4.2,3
23366,14547,480,13.0,3
23367,10902,20,6.3,2
23368,14159,215,10.0,1
23369,11789,232,8.8,5
23370,14601,494,10.5,3
23371,12313,118,8.5,2
23372,11700,49,10.9,1
23373,13151,119,13.9,1
23374,11209,436,8.5,3
23375,12994,450,8.8,4
23376,12543,147,7.9,4
23377,11595,218,10.9,2
23378,13442,228,9.2,2
23379,11839,398,10.4,4
23380,14860,263,6.5,6
23381,13673,441,10.2,2
23382,12903,336,4.6,3
23383,12340,10,11.5,7
23384,14522,363,8.0,1
23385,12343,150,8.8,3
23386,14929,218,10.4,3
23387,10500,133,6.8,3
23388,13628,204,6.9,8
23389,10845,472,17.2,4
23390,13664,24,10.0,2
23391,11061,143,12.8,2
23392,12682,344,8.0,5
23393,11421,216,9.5,4
23394,10750,234,7.8,4
23395,11948,410,14.1,6
23396,11046,55,10.8,3
23397,13412,354,8.9,4
23398,14591,402,11.6,2
23399,13475,171,8.0,5
23400,11227,485,6.1,3
23401,12974,390,13.4,2
23402,11370,173,9.3,5
23403,11039,281,11.1,5
23404,11788,465,9.2,3
23405,11653,144,11.2,2
23406,14716,439,4.2,2
23407,14723,247,7.6,2
23408,14368,440,4.5,2
23409,10420,29,15.0,2
23410,12898,320,10.4,5
23411,14585,385,9.0,5
23412,13303,124,7.5,6
23413,10796,173,13.4,5
23414,12810,234,15.3,4
23415,10467,365,11.0,5
23416,14536,468,10.7,2
23417,11355,26,10.8,5
23418,10273,85,8.4,6
23419,12750,50,9.5,0
23420,13490,498,4.5,3
23421,13869,155,6.9,1
23422,13652,100,11.1,0
23423,10956,419,9.3,3
23424,13410,80,13.6,3
23425,11920,29,6.4,0
23426,12933,135,13.2,5
23427,10188,62,8.2,5
23428,10208,71,8.1,2
23429,10074,383,8.1,1
23430,14769,290,7.8,4
23431,12620,432,11.9,6
23432,11050,133,8.3,3
23433,14970,117,4.4,3
23434,11882,8,10.9,2
23435,10515,200,11.0,4
23436,13329,43,9.6,4
23437,10280,477,10.1,3
23438,12987,180,9.9,3
23439,14856,330,12.1,4
23440,10556,257,14.3,6
23441,13380,38,6.5,1
23442,10291,476,15.7,2
23443,14881,263,14.2,5
23444,12874,337,9.1,4
23445,13019,184,10.9,1
23446,11623,496,13.9,4
23447,14838,430,12.0,3
23448,13552,280,11.7,2
23449,14179,291,13.3,5
23450,13276,201,5.5,4
23451,12012,42,7.3,0
23452,12690,451,9.6,5
23453,10083,300,13.1,1
23454,13996,4,15.3,1
23455,10648,480,12.0,2
23456,14247,364,8.5,4
23457,13693,119,9.8,5
23458,11758,77,7.8,0
23459,14956,280,8.3,5
23460,13340,327,7.8,2
23461,13658,403,11.7,2
23462,14211,123,11.3,2
23463,13153,347,13.2,3
23464,10726,434,10.7,7
23465,11108,475,8.8,5
23466,14983,402,11.5,1
23467,12826,350,13.6,6
23468,14906,156,11.9,3
23469,12202,413,14.0,4
23470,11841,329,10.8,1
23471,14349,103,5.7,1
23472,12496,359,12.6,1
23473,13945,341,12.4,3
23474,10825,429,15.1,2
23475,14603,102,7.7,4
23476,11735,391,10.7,7
23477,10351,45,10.6,4
23478,14914,345,9.3,5
23479,12174,410,5.7,3
23480,13286,500,9.0,3
23481,10835,70,9.3,1
23482,11988,49,8.7,1
23483,13822,119,11.2,2
23484,13672,340,14.7,0
23485,14992,402,12.2,4
23486,13003,468,7.5,2
23487,12510,296,13.1,4
23488,12673,18,13.4,3
23489,13443,47,11.8,5
23490,14159,1,14.9,2
23491,14847,161,9.5,1
23492,14122,295,16.6,4
23493,14097,112,10.8,2
23494,11938,23,3.1,1
23495,10298,244,16.7,3
23496,12302,270,6.5,3
23497,13939,476,9.7,7
23498,11595,469,8.7,0
23499,13366,253,9.2,2
23500,13216,428,10.0,0
23501,14305,293,12.9,2
23502,13298,71,11.4,0
23503,11482,76,10.0,6
23504,14380,499,8.6,4
23505,13675,165,9.5,2
23506,13183,487,13.4,5
23507,14446,412,10.8,3
23508,13152,379,7.8,1
23509,13788,263,11.7,1
23510,11774,109,15.2,4
23511,11352,377,7.5,5
23512,11318,180,4.5,3
23513,14280,145,10.1,2
23514,12031,190,11.8,1
23515,10212,165,14.7,2
23516,11275,14,7.7,3
23517,14263,491,9.4,4
23518,13615,244,8.7,1
23519,13735,435,12.1,4
23520,11186,311,6.7,0
23521,10875,57,14.2,1
23522,14503,4,11.7,4
23523,13464,214,6.3,0
23524,12486,49,9.2,2
23525,14501,81,10.5,2
23526,14371,35,7.8,3
23527,13399,366,7.8,3
23528,14888,181,8.0,1
23529,10136,160,7.9,1
23530,10333,358,3.6,2
23531,11027,377,12.7,4
23532,13234,479,13.8,2
23533,11536,217,4.8,7
23534,12125,266,10.4,3
23535,12233,251,9.0,3
23536,13958,113,8.9,1
23537,12618,190,7.3,1
23538,10953,2,8.9,2
23539,13370,63,16.7,4
23540,13354,475,12.3,2
23541,11987,460,9.7,2
23542,14568,120,5.8,1
23543,13464,245,8.5,0
23544,10165,400,9.9,1
23545,11992,272,7.4,2
23546,12706,131,10.6,2
23547,11740,217,9.6,2
23548,14260,18,12.4,4
23549,10104,231,7.7,1
23550,14692,298,11.5,2
23551,14216,232,11.7,3
23552,11128,416,10.8,3
23553,10364,124,9.3,2
23554,11570,50,12.0,2
23555,10369,177,8.2,1
23556,13950,3,4.4,6
23557,13758,72,8.8,2
23558,13398,372,10.1,3
23559,14231,125,7.5,1
23560,12093,383,9.7,3
23561,11516,5,4.5,1
23562,10595,185,11.8,6
23563,11446,84,11.8,2
23564,13623,428,9.9,2
23565,10766,153,13.8,2
23566,13217,198,7.2,2
23567,11341,220,12.4,2
23568,11587,23,11.2,4
23569,13651,472,8.7,2
23570,14632,394,9.5,6
23571,10634,138,9.8,4
23572,14757,161,10.8,3
23573,10459,73,10.4,0
23574,12473,402,5.9,2
23575,11681,195,12.5,2
23576,14851,97,12.7,3
23577,11894,74,10.4,2
23578,12116,27,12.9,1
23579,10509,163,7.4,3
23580,10736,62,14.9,1
23581,12752,402,7.4,3
23582,12172,263,13.0,3
23583,12844,199,10.6,4
23584,10292,214,11.2,4
23585,14517,266,13.8,1
23586,11919,27,11.9,1
23587,10812,493,7.7,7
23588,12098,68,11.6,2
23589,12010,460,16.4,1
23590,14279,195,15.6,5
23591,14343,439,13.1,7
23592,10650,304,11.4,0
23593,12598,363,7.7,3
23594,10561,323,11.3,1
23595,10770,345,9.8,2
23596,14652,410,8.4,3
23597,10504,424,9.5,2
23598,10628,327,7.8,1
23599,13385,302,17.0,1
23600,13863,98,8.9,1
23601,13360,202,12.4,8
23602,14257,451,10.0,2
23603,12175,248,6.2,3
23604,13528,348,9.8,3
23605,12538,11,10.2,0
23606,12287,435,14.6,5
23607,12224,32,9.7,2
23608,12258,328,6.9,2
23609,13581,148,6.6,2
23610,11996,133,13.1,3
23611,10634,382,8.1,3
23612,10501,425,10.3,4
23613,11564,269,4.9,5
23614,14076,203,15.1,2
23615,11175,122,7.1,1
23616,11599,98,12.7,3
23617,12159,236,13.3,5
23618,13714,131,16.4,1
23619,11985,399,6.9,4
23620,10520,252,10.2,3
23621,11918,252,18.9,1
23622,11329,353,8.2,3
23623,10933,56,9.8,4
23624,11542,380,12.3,2
23625,10408,427,12.9,2
23626,11532,249,15.8,5
23627,10624,202,8.4,1
23628,12767,249,8.5,6
23629,14648,451,10.5,2
23630,12828,302,15.1,2
23631,14416,373,8.2,0
23632,10667,176,9.1,2
23633,10628,105,8.4,6
23634,13109,462,9.4,1
23635,13277,245,8.5,7
23636,11785,225,11.2,4
